contest,caption,mean,precision,votes,not_funny,somewhat_funny,funny,has_question_mark,ends_with_punctuation,caption_length
728,"The new intern, right?  Get me another of these.",1.331034482758621,0.0489889857956921,145,106,30,9,True,True,48
728,You just had to bring your work with you.,1.331034482758621,0.0518389530288721,145,109,24,12,False,True,41
728,Crusoe... Robinson Crusoe.,1.331034482758621,0.0480014092363703,145,105,32,8,False,True,26
728,I've been here for months. What did I miss?,1.331034482758621,0.0489889857956921,145,106,30,9,True,True,43
728,Trader Vic's pulled out a long time ago but they left enough stuff that we're very comfortable.,1.331034482758621,0.0518389530288721,145,109,24,12,False,True,95
728,This used to be Miami Beach before the hurricane.,1.331034482758621,0.0509066951443185,145,108,26,11,False,True,49
728,"Believe me. In a couple of days, you won’t even think of the office.",1.331034482758621,0.0438291401492818,145,103,37,5,False,True,68
728,You look beat. Take a little nap before I show you around.,1.331034482758621,0.0459626414324878,145,103,36,6,False,True,58
728,"Dude,it's super casual Friday.",1.331034482758621,0.0489889857956921,145,106,30,9,False,True,30
728,Everything is great if you'd just stop reading the news.,1.3308823529411764,0.0522428832638829,136,101,25,10,False,True,56
728,Cheer up. Everyday is a Saturday.,1.3286713286713288,0.0441341219533961,143,100,39,4,False,True,33
728,Relax—I’ve heard nothing about rising sea levels all day!,1.3286713286713288,0.0473634868787745,143,103,33,7,False,True,57
728,"Glad you could make it, Sam. I'd like to talk estate planning.",1.3286713286713288,0.0503862983164515,143,106,27,10,False,True,62
728,On this island I'm capital and you are labor,1.3286713286713288,0.0503862983164515,143,106,27,10,False,False,44
728,I'd love a refill.,1.3286713286713288,0.0493992510246351,143,105,29,9,False,True,18
728,With NO ACCESS to news reports you’ll soon be relaxed and happy like me!,1.3286713286713288,0.0513543777517943,143,107,25,11,False,True,72
728,"Well, this shoots the demographics to hell.",1.3286713286713288,0.0523045425418626,143,108,23,12,False,True,43
728,"Where's your mask, dude?",1.3286713286713288,0.0513543777517943,143,107,25,11,True,True,24
728,Looks like you could use some refreshment,1.3286713286713288,0.0493992510246351,143,105,29,9,False,False,41
728,"Sorry about your plane, but this island's taken.",1.3286713286713288,0.0503862983164515,143,106,27,10,False,True,48
728,"I've been, like, off the grid since 2019, dude. What's new?",1.3286713286713288,0.0473634868787745,143,103,33,7,True,True,59
728,I'll need to see your COVID test or you'll have to quarantine for two weeks - somewhere,1.3286713286713288,0.0493992510246351,143,105,29,9,False,False,87
728,Smile....it's happy hour.,1.3286713286713288,0.0513543777517943,143,107,25,11,False,True,25
728,Welcome to your Zoom background,1.3286713286713288,0.0503862983164515,143,106,27,10,False,False,31
728,I’m quarantining. Please find another island.,1.3286713286713288,0.0503862983164515,143,108,24,11,False,True,45
728,How long are you planning to stay?,1.3286713286713288,0.0493992510246351,143,105,29,9,True,True,34
728,You have to self-isolate for two weeks.,1.3286713286713288,0.0503862983164515,143,106,27,10,False,True,39
728,Why don’t you change your clothes and meet on the beach for cocktails?,1.3286713286713288,0.0503862983164515,143,106,27,10,True,True,70
728,My big concern is sea level rise.,1.3286713286713288,0.0463120592618845,143,102,35,6,False,True,33
728,Good idea! Let’s not look too relaxed working off-site.,1.3286713286713288,0.0483920752350566,143,104,31,8,False,True,55
728,You’re a hard man to find Mr. Snowden,1.3286713286713288,0.0523045425418626,143,108,23,12,False,False,37
728,Time shares still a tough sell?,1.3286713286713288,0.0483920752350566,143,104,31,8,True,True,31
728,I’m here with your flood insurance check.,1.3286713286713288,0.0503862983164515,143,106,27,10,False,True,41
728,I would offer you some but I've just had such a long day.,1.3286713286713288,0.0483920752350566,143,104,31,8,False,True,57
728,"Social distancing, dude!",1.3286713286713288,0.0483920752350566,143,104,31,8,False,True,24
728,Hey! All this time I was thinking that it's your Zoom background!,1.3286713286713288,0.0503862983164515,143,106,27,10,False,True,65
728,"Remember that time you were asked the question, 'If you were stranded on an island with one person...'",1.3286713286713288,0.0463120592618845,143,102,35,6,False,False,102
728,Welcome to 'working remotely'.,1.3286713286713288,0.0483920752350566,143,104,31,8,False,True,30
728,"I trade for them with the natives one island over.  Just curious, what hat size are you?",1.3286713286713288,0.0463120592618845,143,102,35,6,True,True,88
728,And what brings you here?,1.3286713286713288,0.0483920752350566,143,104,31,8,True,True,25
728,This working from home thing does not get old!,1.3286713286713288,0.0493992510246351,143,105,29,9,False,True,46
728,Do I look like a guy who wouldn’t file a form 114?,1.3286713286713288,0.0493992510246351,143,105,29,9,True,True,50
728,Are you sure the invite read “casualty dress code”?,1.3286713286713288,0.0523045425418626,143,108,23,12,True,True,51
728,"So, how is the case going?",1.3286713286713288,0.0493992510246351,143,105,29,9,True,True,26
728,"I’m not complaining, but my coconut is half empty.",1.3286713286713288,0.0463120592618845,143,102,35,6,False,True,50
728,"Trust me, one long sip of this and you'll forget you were ever washed up.",1.3286713286713288,0.0513543777517943,143,107,25,11,False,True,73
728,The action around here picks up after the tide goes out.,1.3286713286713288,0.0493992510246351,143,105,29,9,False,True,56
728,"Bob, didn't I tell you that we could do the quarterly, portfolio check-in by ZOOM?",1.3286713286713288,0.0493992510246351,143,105,29,9,True,True,82
728,"Look, it's no different back home. There's still the isolation and on top of that, you have to wear a mask.",1.3286713286713288,0.0463120592618845,143,102,35,6,False,True,107
728,"It’s been 5 years now, Marvin. Time for you to unpack and chill.",1.3286713286713288,0.0493992510246351,143,105,29,9,False,True,64
728,It's 5:00 _here_.,1.3286713286713288,0.0503862983164515,143,106,27,10,False,True,17
728,"Other than the slow service, you’ll love it here.“",1.3286713286713288,0.0483920752350566,143,104,31,8,False,False,50
728,Still commuting?,1.3286713286713288,0.0441341219533961,143,100,39,4,True,True,16
728,"Just to be fair, if you socially distance now, I'll do it at low tide.",1.3286713286713288,0.0503862983164515,143,106,27,10,False,True,70
728,"Here's some more bad news, you just missed Happy Hour .",1.3286713286713288,0.0523045425418626,143,108,23,12,False,True,55
728,"If you're not selling little umbrellas, I'm not interested.",1.3286713286713288,0.0493992510246351,143,105,29,9,False,True,59
728,Looking for hell? It's across the ocean.,1.3286713286713288,0.0483920752350566,143,104,31,8,True,True,40
728,How was 2020?,1.3286713286713288,0.0493992510246351,143,105,29,9,True,True,13
728,Nah. You just think you’re washed up.,1.3286713286713288,0.0513543777517943,143,107,25,11,False,True,37
728,It'd make my day if you had a tiny bottle of rum in that briefcase.,1.3286713286713288,0.0503862983164515,143,106,27,10,False,True,67
728,It’s called work life balance.,1.3286713286713288,0.0452361998496422,143,101,37,5,False,True,30
728,My one rule is that visitors take their  shoe off.,1.3286713286713288,0.0503862983164515,143,106,27,10,False,True,50
728,You have been doing home office wrong all along.,1.3286713286713288,0.0473634868787745,143,103,33,7,False,True,48
728,"If you can’t arrive on time, you shouldn’t have accepted the position",1.3286713286713288,0.0493992510246351,143,105,29,9,False,False,69
728,I admire your dedication but don’t think a person like myself would really need a timeshare.,1.327433628318584,0.0539854095393076,113,82,25,6,False,True,92
728,Sorry but the chair is mine,1.326241134751773,0.0518125898615091,141,106,24,11,False,False,27
728,"Thanks, but I'm taking the ""living abroad"" exemption this year.",1.326241134751773,0.0477417634548839,141,102,32,7,False,True,63
728,"You know, I’m in no mood to hear how rough your commute was.",1.326241134751773,0.0498187738003408,141,104,28,9,False,True,60
728,You want the tour?,1.326241134751773,0.0508254596197933,141,105,26,10,True,True,18
728,Are you here for the interview?,1.326241134751773,0.0527812617389038,141,107,22,12,True,True,31
728,"On the other hand, you could just leave.",1.326241134751773,0.0518125898615091,141,106,24,11,False,True,40
728,I feel like the sharks should be a tax deduction since they’re my security.,1.326241134751773,0.0498187738003408,141,104,28,9,False,True,75
728,I get that six feet puts you in the water.,1.326241134751773,0.0487913219781531,141,103,30,8,False,True,42
728,Are you also a washed-up actor?,1.326241134751773,0.0498187738003408,141,104,28,9,True,True,31
728,I hope you brought ice.,1.326241134751773,0.0487913219781531,141,103,30,8,False,True,23
728,This is how you don't let Covid-19 destroy your life.,1.326241134751773,0.0527812617389038,141,107,22,12,False,True,53
728,Did you remember to pick up more rum?,1.326241134751773,0.0477417634548839,141,102,32,7,True,True,37
728,You can have the shade from noon to 2. That's when I do Tai Chi.,1.326241134751773,0.0487913219781531,141,103,30,8,False,True,64
728,I'm the ghost of climate change past ...,1.326241134751773,0.0527812617389038,141,107,22,12,False,True,40
728,"Relax, you won’t be going back.",1.326241134751773,0.0508254596197933,141,105,26,10,False,True,31
728,"You’re taking this whole, ‘how do we get off the island’ thing too seriously.",1.326241134751773,0.0477417634548839,141,102,32,7,False,True,77
728,"Sorry  mate, but you're on private property.",1.326241134751773,0.0498187738003408,141,104,28,9,False,True,44
728,So now my saying is - 'When life gives you coconuts',1.326241134751773,0.0477417634548839,141,102,32,7,False,False,52
728,"No sir, I'm the pool  boy. The concierge is straight ahead.",1.326241134751773,0.0466686067414527,141,101,34,6,False,True,59
728,That suitcase better be full of cash. Pina Coladas are an arm and a leg here.,1.326241134751773,0.0477417634548839,141,102,32,7,False,True,77
728,I'm here to talk to you about your car's extended warranty.,1.326241134751773,0.0527812617389038,141,107,22,12,False,True,59
728,"Welcome,it's Happy Hour.",1.326241134751773,0.0508254596197933,141,105,26,10,False,True,24
728,"""I'll give you five minutes to freshen up before the interview.""",1.326241134751773,0.0477417634548839,141,102,32,7,False,False,64
728,"So help me God, I love how you sequester a jury.",1.326241134751773,0.0508254596197933,141,105,26,10,False,True,48
728,"I really, really hope you have some aloe vera lotion.",1.326241134751773,0.0508254596197933,141,105,26,10,False,True,53
728,It hasn't been easy working from home either. Did you remember to pick up more parasols?,1.326241134751773,0.0487913219781531,141,103,30,8,True,True,88
728,It won't work. You look nothing like your photo.,1.326241134751773,0.0498187738003408,141,104,28,9,False,True,48
728,"Sorry man, must have been a double booking.",1.326241134751773,0.0487913219781531,141,103,30,8,False,True,43
728,I’ve been working remotely here for 6 months.,1.326241134751773,0.0518125898615091,141,106,24,11,False,True,45
728,You’re so lucky that you can work from anywhere.,1.326241134751773,0.0487913219781531,141,103,30,8,False,True,48
728,"Dude, ...You look like you could use a drink.",1.326241134751773,0.0508254596197933,141,105,26,10,False,True,45
728,"And I thought the census was over! Okay, let's see... yes, one adult. That's it, see ya!",1.326241134751773,0.0518125898615091,141,106,24,11,False,True,88
728,You really gotta dress for the job you want my guy.,1.326241134751773,0.0518125898615091,141,106,24,11,False,True,51
728,Fridays are business casual.,1.3237410071942446,0.0522817165890067,139,105,23,11,False,True,28
728,I used to be a lot like you.,1.3237410071942446,0.0491994374543783,139,102,29,8,False,True,28
728,"Hey, you never get a second chance to make a first impression.",1.3237410071942446,0.0502478761778306,139,103,27,9,False,True,62
728,"Acceptance, my friend, Acceptance.",1.3237410071942446,0.0447607751005949,139,98,37,4,False,True,34
728,"Look at it this way, you've been working your whole life to lay on a beach all day.",1.3237410071942446,0.0481281646364368,139,101,31,7,False,True,83
728,"Dude, is this like a Geico ad?",1.3237410071942446,0.0481281646364368,139,101,31,7,True,True,30
728,Looks like somebody's got a case of the Mondays.,1.3237410071942446,0.0502478761778306,139,103,27,9,False,True,48
728,"Dude, you've got to be the change you want to see in the world.",1.3237410071942446,0.0512748815204668,139,104,25,10,False,True,63
728,Congrats! You are at the right place with the wrong getup.,1.3237410071942446,0.0532695250968932,139,106,21,12,False,True,58
728,"Well, now you can finally use up those vacation days.",1.3237410071942446,0.0491994374543783,139,102,29,8,False,True,53
728,Excuse me. This is a private island.,1.3237410071942446,0.0522817165890067,139,105,23,11,False,True,36
728,What’d I miss?,1.3237410071942446,0.0481281646364368,139,101,31,7,True,True,14
